file_name,expected_file_path,vulnerable_file_name,file_type,file_hash,link,hijacklib_link
ifmon.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/ifmon.yml
mstracer.dll,,C:\Windows\System32\searchindexer.exe,Phantom,,https://www.hexacorn.com/blog/2015/02/23/beyond-good-ol-run-key-part-28/,HijackLibs/yml/microsoft/built-in/mstracer.yml
msiso.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\browserexport.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/msiso.yml
comdlg32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/comdlg32.yml
netiohlp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/netiohlp.yml
napinsp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ftp.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/napinsp.yml
winsync.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\synchost.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/winsync.yml
cldapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\compmgmtlauncher.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/cldapi.yml
ntdsapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certutil.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/ntdsapi.yml
winipsec.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/winipsec.yml
onex.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/onex.yml
ntlanman.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/ntlanman.yml
puiapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\printui.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/puiapi.yml
wlanapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\legacynetuxhost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/wlanapi.yml
midimap.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\osk.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/midimap.yml
dsprop.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dsquery.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dsprop.yml
snmpapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\arp.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/snmpapi.yml
newdev.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\infdefaultinstall.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/newdev.yml
proximitycommon.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\proximityuxhost.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/proximitycommon.yml
unattend.dll,C:\Windows\System32*,C:\Windows\System32\recoverydrive.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/unattend.yml
hnetmon.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/hnetmon.yml
gpapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\gpapi.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/gpapi.yml
getuname.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\charmap.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/getuname.yml
wpdshext.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certreq.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/wpdshext.yml
pnrpnsp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ftp.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/pnrpnsp.yml
upshared.dll,C:\Windows\System32*,C:\Windows\System32\musnotification.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/upshared.yml
spectrumsyncclient.dll,C:\Windows\System32*,C:\Windows\System32\spectrum.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/spectrumsyncclient.yml
pkeyhelper.dll,C:\Windows\System32*,C:\Windows\System32\sppsvc.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/pkeyhelper.yml
appvpolicy.dll,C:\Windows\System32*;C:\Program Files\Common Files\Microsoft Shared\ClickToRun*,C:\Windows\System32\appvclient.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/appvpolicy.yml
d3d10_1core.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\winsat.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/d3d10_1core.yml
wwapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/wwapi.yml
webservices.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\clipup.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/webservices.yml
dhcpcmonitor.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dhcpcmonitor.yml
samcli.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\certutil.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/samcli.yml
dmoleaututils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\omadmclient.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dmoleaututils.yml
aepic.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\psr.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/aepic.yml
windows.storage.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\calc.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/windows.storage.yml
msedgeupdate.dll,C:\Program Files\Microsoft\EdgeUpdate\*;C:\Program Files\Microsoft\Temp\*,C:\Program Files\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,Sideloading,,,HijackLibs/yml/microsoft/built-in/msedgeupdate.yml
netshell.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/netshell.yml
efsutil.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\cipher.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/efsutil.yml
vsstrace.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/vsstrace.yml
updatepolicy.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mousocoreworker.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/updatepolicy.yml
msctfmonitor.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\credwiz.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/msctfmonitor.yml
uxtheme.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\atbroker.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH;https://skr1x.github.io/keepass-dll-hijacking/,HijackLibs/yml/microsoft/built-in/uxtheme.yml
ninput.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\multidigimon.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/ninput.yml
rsaenh.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\compmgmtlauncher.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/rsaenh.yml
opcservices.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\proximityuxhost.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/opcservices.yml
wptsextensions.dll,,C:\Windows\System32\svchost.exe,Phantom,,http://remoteawesomethoughts.blogspot.com/2019/05/windows-10-task-schedulerservice.html,HijackLibs/yml/microsoft/built-in/wptsextensions.yml
netjoin.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netdom.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/netjoin.yml
fveapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\baaupdate.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/fveapi.yml
reseteng.dll,C:\Windows\System32*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/reseteng.yml
dui70.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bdeunlock.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dui70.yml
xwtpw32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicepairingwizard.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/xwtpw32.yml
msedge_elf.dll,C:\Program Files\Microsoft\Edge\Application\*;C:\Program Files\Microsoft\EdgeCore\*;C:\Program Files\Microsoft\EdgeWebView\*,C:\Program Files\Microsoft\Edge\Application\*,Sideloading,7914d38736f3ce4f89432e15816711fffdfd9002fa50ce7205c1176af9142ab4,https://www.sentinelone.com/labs/chinese-entanglement-dll-hijacking-in-the-asian-gambling-sector/,HijackLibs/yml/microsoft/built-in/msedge_elf.yml
iedkcs32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ie4uinit.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/iedkcs32.yml
ntmarta.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\cacls.exe,Sideloading,,https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/ntmarta.yml
mswb7.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\control.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/mswb7.yml
ssp.exe_rsaenh.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\rmactivate,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/ssp.exe_rsaenh.yml
wshbth.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\ftp.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/wshbth.yml
wbemsvc.dll,C:\Windows\System32\wbem*;C:\Windows\SysWOW64\wbem*,C:\Windows\System32\cttune.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/wbemsvc.yml
nshipsec.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/nshipsec.yml
umpdc.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\deviceenroller.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/umpdc.yml
scansetting.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\wiaacmgr.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/scansetting.yml
rtworkq.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mdeserver.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/rtworkq.yml
mintdh.dll,C:\Windows\System32*,C:\Windows\System32\applytrustoffline.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/mintdh.yml
dusmapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\datausagelivetiletask.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dusmapi.yml
userenv.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\appidpolicyconverter.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/userenv.yml
iphlpapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\arp.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://twitter.com/SBousseaden/status/1550903546916311043;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH;https://twitter.com/AndrewOliveau/status/1682185200862625792;https://x00.zip/playing-with-process-handles/;https://twitter.com/BSummerz/status/1860045985919205645,HijackLibs/yml/microsoft/built-in/iphlpapi.yml
wcmapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/wcmapi.yml
lpksetupproxyserv.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\lpksetup.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/lpksetupproxyserv.yml
cryptnet.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Program Files\Microsoft Deployment Toolkit\Bin\Microsoft.BDD.Catalog35.exe,Sideloading,,https://twitter.com/BSummerz/status/1860045985919205645,HijackLibs/yml/microsoft/built-in/cryptnet.yml
cfgmgr32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\write.exe,Sideloading,,,HijackLibs/yml/microsoft/built-in/cfgmgr32.yml
bcrypt.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\shellappruntime.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/bcrypt.yml
propsys.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/propsys.yml
devicepairing.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\devicepairingwizard.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/devicepairing.yml
feclient.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\cipher.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/feclient.yml
xolehlp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\msdtc.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/xolehlp.yml
loadperf.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\unlodctr.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/loadperf.yml
fltlib.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\agentservice.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/fltlib.yml
wininet.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\appvclient.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/wininet.yml
httpapi.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/httpapi.yml
icmp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\nlbmgr.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/icmp.yml
srclient.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\srtasks.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://blog.vonahi.io/srclient-dll-hijacking/,HijackLibs/yml/microsoft/built-in/srclient.yml
dwmcore.dll,C:\Windows\System32*,C:\Windows\System32\dwm.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dwmcore.yml
framedynos.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dfsrdiag.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/framedynos.yml
netapi32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\appvclient.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/netapi32.yml
reagent.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bootim.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/reagent.yml
winmm.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mblctr.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securelist.com/wastedlocker-technical-analysis/97944/;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/winmm.yml
wmpdui.dll,C:\Windows\System32*,C:\Windows\System32\wmpdmc.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/wmpdui.yml
logoncontroller.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\logonui.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/logoncontroller.yml
mfplat.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\mdeserver.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/mfplat.yml
cryptsp.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\bcdedit.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/cryptsp.yml
fwpuclnt.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\checknetisolation.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/fwpuclnt.yml
resutils.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dfsdiag.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/resutils.yml
wbemprox.dll,C:\Windows\System32\wbem*;C:\Windows\SysWOW64\wbem*,C:\Windows\System32\cttune.exe,Environment Variable,,https://wietze.github.io/blog/save-the-environment-variables,HijackLibs/yml/microsoft/built-in/wbemprox.yml
dsclient.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dmcfghost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dsclient.yml
mswsock.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\alg.exe,Sideloading,,https://wietze.github.io/blog/save-the-environment-variables;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/mswsock.yml
msftedit.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\charmap.exe,Sideloading,,https://www.hexacorn.com/blog/2015/02/23/beyond-good-ol-run-key-part-28/;https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/msftedit.yml
sxshared.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\defrag.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/sxshared.yml
peerdistsh.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/peerdistsh.yml
dpx.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\lpksetup.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/dpx.yml
dmpushproxy.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\dmcfghost.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/dmpushproxy.yml
msdtctm.dll,C:\Windows\System32*,C:\Windows\System32\msdtc.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/msdtctm.yml
wtsapi32.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\appvclient.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows;https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/wtsapi32.yml
radcui.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\wkspbroker.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/radcui.yml
winscard.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\immersivetpmvscmgrsvr.exe,Sideloading,,https://securityintelligence.com/posts/windows-features-dll-sideloading/;https://github.com/xforcered/WFH,HijackLibs/yml/microsoft/built-in/winscard.yml
whhelper.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\netsh.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/whhelper.yml
adsldpc.dll,C:\Windows\System32*;C:\Windows\SysWOW64*,C:\Windows\System32\agentservice.exe,Sideloading,,https://wietze.github.io/blog/hijacking-dlls-in-windows,HijackLibs/yml/microsoft/built-in/adsldpc.yml
