dest_ip,metadata_region,metadata_service,metadata_network_border_group
3.5.52.0/22,eu-central-2,EC2,eu-central-2
3.5.202.0/23,af-south-1,EC2,af-south-1
3.5.224.0/22,eu-west-3,EC2,eu-west-3
18.96.8.0/21,us-gov-west-1,EC2,us-gov-west-1
35.55.39.0/24,us-west-2,EC2,us-west-2
35.96.42.0/24,ap-south-1,EC2,ap-south-1
54.222.58.32/28,cn-north-1,EC2,cn-north-1
56.155.128.0/17,ap-northeast-3,EC2,ap-northeast-3
96.0.48.0/21,us-east-1,EC2,us-east-1-scl-1
99.77.186.0/24,us-west-2,EC2,us-west-2
142.4.177.0/24,ap-south-1,EC2,ap-south-1
15.177.68.0/23,eu-central-1,EC2,eu-central-1
35.55.127.0/24,us-west-2,EC2,us-west-2
177.71.128.0/17,sa-east-1,EC2,sa-east-1
