file_path,file_hash
*Windows\\System32\\changepk.exe,69644AB12ECC3A89BC2DB5DC8198A506647D14F5B44745BCED02EAFAC362E8CF
*Windows\\System32\\UserAccountBroker.exe,B0A0B66D205E4979FB1630D68B4CAA77CAFD3F98A793EB843DA19EA9A9F5C2AF
*Windows\\System32\\audiodg.exe,4EAFFBC39DE50E320A284298241E885820E8125B25DA7CF453D35EEB4250B99D
*Windows\\System32\\psfile.exe,9D45453285FF3B4A41056317C96866D06481751307D703E3355B18D5EEB092AD
*Windows\\System32\\fsquirt.exe,B088A402467D54206254050A5D754F8B6313A670B350DE8F28CAB416095C894F
*Windows\\System32\\procdump64.exe,5B165B01F9A1395CAE79E0F85B7A1C10DC089340CF4E7BE48813AC2F8686ED61
*Windows\\System32\\powercfg.exe,CB2459971A56CEE45A30346281FF3B0ECCEA0C2BEE1AE6B8477712404D2E6AE1
*Windows\\System32\\msfeedssync.exe,D842C0AA333567D6B14A5F7429282652917A10B449BBAB8A79D7F4C4821A5D9F
*Windows\\System32\\CompMgmtLauncher.exe,764AD199D40BFD87C0906470A816422ECDAA7CAFF7DF97592922B068FA9C5F40
*Windows\\System32\\diskpart.exe,D36C0AE236D0A48BFAC674529659E5AF6175A4F65975E4787E68E2D5DC4960F2
*Windows\\System32\\PrintBrmUi.exe,D8AFC01331E0EE8A14DA3523FB3C16A26078EA72E520171FFA151494F2B2D8CD
*Windows\\System32\\hdwwiz.exe,5C77FE684533FC41685A2BDF757DEB2B428CA342D74697D06A2C9B5AA0DE2FF3
*Windows\\System32\\userinit.exe,03C963391D522A764136008A878369C07FCDF05083274A8A9F27348A14E13D55
*Windows\\System32\\SndVol.exe,13EA097FC5D6951F2DC06C5D2DE9438636A05B40F6024F60FD7D7D2FF042748F
*Windows\\System32\\fc.exe,C5B2FFF1230C5CB4B7E62DF2ABDF65DF25822E70D68D27A9A390016A3C3D5C04
*Windows\\System32\\WinSAT.exe,D25B452CCC0FE3A5E39B9BAECD913AFD15758428B52B0C1F50AC85ACA2D3405A
*Windows\\System32\\LoadOrdC.exe,AAC9FD7FED5BD1FE0BC11321EF08E792F220905FF66CCD2E4BFDFF6D9E848E40
*Windows\\System32\\wiaacmgr.exe,0D6EC5F3BA580EDA62D033C7554711128BC67D89890470191EE21B210F029927
*Windows\\System32\\PickerHost.exe,588DC21AF079B3914D4CFCBEA4DE1CEFFB66AD078E151CAA5E23700BA4571D3F
*Windows\\System32\\licensingdiag.exe,576B84BE295BF704ABA08F9C9C6F805B93E4AA245CB3E12C5494DE285264C15A
*Windows\\System32\\chkntfs.exe,B11778898A18C8A6A24AF153743060E1569F443AD73943BC4292EDA844C80E2E
*Windows\\System32\\systeminfo.exe,6F87CAA51BDEA802045BB281FC2686A3C76364C26A3FFE6C2CCAC4AF5F9DB37B
*Windows\\System32\\NetEvtFwdr.exe,D0A85D5D71C08149325E4A2D34C5C42DE5505B2790A96880BF839B39F3CAC717
*Windows\\System32\\EduPrintProv.exe,1D3595FC64E37533FBBFC26EA27E6F66420759BD9341321435A5872ECFC13D8C
*Windows\\System32\\SgrmLpac.exe,249B9A3A875AF413328BC559620FEC131A0DB707CB6B46001C752ADCF3E043DF
*Windows\\System32\\slui.exe,BAE28691EE1DF6693795C679A8D097EDF39ACE2758DAE4A80D00FBB79CC0BB77
*Windows\\System32\\diskext.exe,21AC7976DB678484DC7823E58D5200AABB01DF3556BE54D7DBDB5427D7B87CCD
*Windows\\System32\\du.exe,F23C10C525F2273D53293C56821B7095732ACE091B7825ED7B21BF79B05D52A9
*Windows\\System32\\psping.exe,C8453110682D999223A84146462B0B4FC6979F40A01B60A7B925783B71B2D6FF
*Windows\\System32\\findstr.exe,B29BE6DA54121F5D9350C545ECECCE26F30A7F209CE0D9AAEA8E00C27DDA27A2
*Windows\\System32\\WSCollect.exe,BDFC7A603625FC50D9FBB92F2FEA5E4395B5E93A27C9BC1287221E3124CE8F77
*Windows\\System32\\smss.exe,56AFE5133FDC5806EC6B19436F7B55F1499CFC94619740C171424FBCF7808FD3
*Windows\\System32\\Autologon64.exe,5D96BBC4E5B726D87C7CF547F5FE98F8F05434EC2130BD60CBF5671FD3A7381B
*Windows\\System32\\oobe\\msoobe.exe,51630F385163C19E25AAE89AFE3DA84CE9427ED865227B2041F298EAD15AF37F
*Windows\\System32\\msinfo32.exe,5CF1604D2473661266E08FC0E4E144EA98F99B7584C43585EB2B01551130FD14
*Windows\\System32\\pslist.exe,9927831E111AC61FD7645BF7EFA1787DB1A3E85B6F64A274CA04B213DC27FD08
*Windows\\System32\\rdpsign.exe,8AD9D0157841986BFAAD5D612FECA731F4DDBF4817A307CFC93D0EB8E8AB91D2
*Windows\\System32\\FindLinks64.exe,B1BC5A3660C922506BE7F8DB3CE6E229D530BCA8E58EE37FA762B9A9D806854B
*Windows\\System32\\GameBarPresenceWriter.exe,B0CB5676C9A8501FB9DED0870174D236E4653A8BCB53CA8D08991FF127C203D4
*Windows\\System32\\omadmprc.exe,96A65A2FC808551ABCBBF8F147CAC3239B10F206A328D1C2F970222EC2105AE9
*Windows\\System32\\klist.exe,64B7CC4D6973E963E045A2142BBBA2ACA0A81BC4D92B7A5034ED64DC92B1283B
*Windows\\System32\\MdRes.exe,017F58759130EB04830148C5F71D866D9D9C0A231CA67440D335B8790C19AFE0
*Windows\\System32\\wbem\\WmiApSrv.exe,CBF60ED17A5B9CF79523F1493BCCD52B3C39632C4C83DE1FD49CFD2B70F01530
*Windows\\System32\\regsvr32.exe,022CB167A29A32DAE848BE91AEF721C74F1975AF151807DAFCC5ED832DB246B7
*Windows\\System32\\autofmt.exe,4AD9E718008A7EB006A3659EC9FAE8838860DB6AC805E447F72D5F238143D35E
*Windows\\System32\\SystemResetPlatform\\SystemResetPlatform.exe,260B6137F1D1977F569EDEF5DF5684FE61F5CC2A5E56F351A6309BD97E8E4F16
*Windows\\System32\\strings64.exe,05DBB43499BCFF44424C7AC2D987EA9E9742CD90AFE360E84BA0BCCADE17F71B
*Windows\\System32\\tsdiscon.exe,4FA837762A3A76BCEE46F7D34F8D2E3E4EA59A0D8F9094A8CA96144E137370F9
*Windows\\System32\\PinEnrollmentBroker.exe,1953C9E88E24FD6594170A1F62DA21B27847595E067EF9DBA7E07543D0E3A510
*Windows\\System32\\osk.exe,F67EF6E31FA0EAED44BFBAB5B908BE06B56CBC7D5A16AB2A72334D91F2BB6A51
*Windows\\System32\\wiawow64.exe,5CBB42D37F3FEA5496598A6FE85405047C7E78697E6FA474353CFEDCAE9883EA
*Windows\\System32\\NetHost.exe,BA3426F2B9C5B657F38721BDF7AC3229804597544FF5F4096D9F858AD00C8A3D
*Windows\\System32\\SystemSettingsAdminFlows.exe,066EE9566DECB02B1EA83294DD603CC23B73AC5F048203F1BBD7E98EC7A551F8
*Windows\\System32\\IESettingSync.exe,175C7371151EECA12C1DA7EFBE80021A5BD9334D3A3EE50B8E56D4B8B848763D
*Windows\\System32\\SIHClient.exe,09EE431CE1C00F8223C96D389C569BC392CD74AF260EC51C979BCC82CA36CBCA
*Windows\\System32\\WlanHelper.exe,93B7EC7E5DD8FC7FEAB5CC1CD0F6DD915F50DD7787CA41283E1DD6EEAC897D36
*Windows\\System32\\verifier.exe,608AF8AEF15BA4F75996D46249A428EBBFF1551DE06F6EB6A053C2C330DA6965
*Windows\\System32\\easinvoker.exe,4AB78DC788CEAD8F20227C9E2ABFBEFD5E74C64C85677C505AE7E694B7D41565
*Windows\\System32\\rrinstaller.exe,9446B8EC0D67684EE687DEF53DA4DDC88CFD935000C2593AFDF2AD725F46A0F0
*Windows\\System32\\ROUTE.EXE,B8A28AEB6345CA88B04FF3D9FADF30EACF26958C991BD8E4FB1DF12A68F60EAE
*Windows\\System32\\wsqmcons.exe,FAF2BD811E49BC40A6F26449415FCC5722B6F1C024CA752DFA8964A9633209D7
*Windows\\System32\\Diskmon64.exe,5C30DF87F397E06AEC59AF95A0C2606401A81983295F0978FDC2AFC2DE9859CD
*Windows\\System32\\getmac.exe,467CE33B5145C6E71499F32139F14D81B47C38F11DCA26B330367ADD263DBA12
*Windows\\System32\\IME\\SHARED\\IMCCPHR.exe,903E4FA43525D57646F55D9B3B91730F9B3A0527A7044E0340E6A2582EC19FDD
*Windows\\System32\\bdeunlock.exe,DCFDD67BF3244FF86CADAAEA50B43CCE5479014EA2021C0C2FB40B7C856E5603
*Windows\\System32\\expand.exe,210A43646B58A60035CEDC30281F3414DD6A551A62255AAC7EF828C5D7EA46CE
*Windows\\System32\\repair-bde.exe,13930144928B4C55AC75120678F3C523B6E6E1730B0E5BC972A15FAEAE399259
*Windows\\System32\\tasklist.exe,BE7241A74FE9A9D30E0631E41533A362B21C8F7AAE3E5B6AD319CC15C024EC3F
*Windows\\System32\\d3dconfig.exe,253AC84F1ECA414DF429DE75CEDA6A5993C17E8C0701AD920FCAF2618F38CDB5
*Windows\\System32\\pspasswd.exe,B2F17AB6396A5E5CD5BE12F658C22CDFA2071D377CB8BD0EE76ABBF82A9240A7
*Windows\\System32\\eventvwr.exe,BE0D401C8B42024B0918394FAA0AA6B494EA537B3C6C2C62C3D9064929F6245B
*Windows\\System32\\TokenBrokerCookies.exe,A31DA3DB68F65762E6162E1F0CB23A9B9AB6B8A89D88DF52B3E8C29344883345
*Windows\\System32\\dispdiag.exe,89808FECDA2B63D1A16C42748C4905324983F66AA20EAA704F39F251CCCE7B7A
*Windows\\System32\\efsui.exe,EC1DC1A2EE200DA0C787328DF4FB91A2B978FD09CA1F83F3E55994C0F9BA1D11
*Windows\\System32\\UNP\\UNPUXHost.exe,8224A4BD00EB1F1F1A0873EB57C491E4E5251B4EB699547BEC93BEB70935D286
*Windows\\System32\\PsExec64.exe,5910B49C041B80F6E8D2E8E10752A9062FEBE4A2EDD15F07C6B1961B3C79C129
*Windows\\System32\\nbtstat.exe,6210FA6ADE115DD07409CFAE21683B1772D6D3FDB6B438814CACBD3588DAD9E3
*Windows\\System32\\Dism\\DismHost.exe,E30508E2088BC16B2A84233CED64995F738DEAEF2366AC6C86B35C93BBCD9D80
*Windows\\System32\\IME\\IMEJP\\IMJPUEX.EXE,22DC0BB19124A079B440259E17602E26E56A58D468C93ED8482497162F3616D4
*Windows\\System32\\NpcapHelper.exe,AFDB72EB31BBAE6E25125A5F2657AB17E19C7F83293226409EC25B058BFF8CEC
*Windows\\System32\\ResetEngine.exe,E070CC36C97A09ECEB385ED7B310CA1727DBFD756CB03F427FADAD8871516B3D
*Windows\\System32\\FindLinks.exe,EB74645B56A4EB4306DE0D0456DC764B58590D6C9A0E0F912B10A4F1DB63BA69
*Windows\\System32\\iscsicli.exe,26CFB4F71871FCEF3158F061887252DEAA59A09D0B9F7879B8960E925916CB56
*Windows\\System32\\LockScreenContentServer.exe,CB2278884F04FD34753F7A20E5865EF5FC4FA47C28DF9AC14AD6E922713AF8C6
*Windows\\System32\\sdchange.exe,4113EEA6D5998515B9A460C4DE0BE96BB00DE07A36F87CD7215D29932ED02ED7
*Windows\\System32\\XblGameSaveTask.exe,8313B748EA080D33B3DA13643FA6F30712E95A3083EB2D239E727BAA662F9E16
*Windows\\System32\\sdbinst.exe,5F329430A0388F9643EDCEBBC9AF94D0D799117E98CC35057A61706684A05672
*Windows\\System32\\RMActivate.exe,71B7AA1E98D5FF330D2E773FDD07D0417A037CF2070EC781B52297E31A2272DF
*Windows\\System32\\WFS.exe,65B17D73E525BB08EA2DAB7E9A411755BC738024DD2897A27407EB0D2A6D4836
*Windows\\System32\\dialer.exe,E3AC5E6196F3A98C1946D85C653866C318BB2A86DD865DEFFA7B52F665D699BB
*Windows\\System32\\refsutil.exe,802B3750C02D243096A5DA2CD4CA9510EDD229D8F49FEEBC37290FA38D8A79FA
*Windows\\System32\\DXCpl.exe,1215BE1AD477EA792A72C63436FE7B6942154A05DB3A783291A7AD23AA926219
*Windows\\System32\\wermgr.exe,2D4DF0C8E6C0368DBBD63501C584DB90F7A6A45A4B98F8E406C6E9FE4EADAA19
*Windows\\System32\\waitfor.exe,1ED4BDFBBE7E27856D1B3D6D743EFAB72E5727BAE7B6C02492F8890C97AE602F
*Windows\\System32\\rasautou.exe,EEC5DBDF411A89F65247679840DC7A902180C1D23C94B0D92C283B4130664263
*Windows\\System32\\pcaui.exe,8BA6C553C6B6916F42455F77C9049E85C3F848C8C6D0336CDCFDB11033E8FD66
*Windows\\System32\\quser.exe,766C791EDFA6EEEBA0F99D6481BFE23BF59E6ACB81A930B71F3AA33EFBAFE544
*Windows\\System32\\AuthHost.exe,BB2930598067CCF0A4A0D30DA17AE5BBB44639B300A9AA334C4E0857437883B1
*Windows\\System32\\timeout.exe,C8C350FAB1130644536DB6A84F605791367308B995079AD494D46A8C617C21D6
*Windows\\System32\\OOBE-Maintenance.exe,5B9BBD5753FFA4CD5AC45A8CB5FA93ABA9F6D0455371088D7ACC8D41D5074079
*Windows\\System32\\agentactivationruntimestarter.exe,BF515AA1BB9865424FA665D4E781980135CB44422A84E8C63ED18B000E7541B8
*Windows\\System32\\doskey.exe,A1DBCADC2964DC2855E2BF09AE0E3C254B6A2C0A2122679F4576DCE8E124BD2E
*Windows\\System32\\spoolsv.exe,14648F0658904783FFEF57FB370C639112DC671471FDBCCF5BE6025DBB895379
*Windows\\System32\\tcpview64.exe,912446BC6D54D26A08FC5623CBA7290673301A1EDDF04C0A25BA48886C191143
*Windows\\System32\\csrss.exe,6F1C9B4C187669BC0371260D121CAF48D65F829A9104C483BEFBD8FC0BED24F5
*Windows\\System32\\NgcIso.exe,BEBC95D47863245293261DDD67D273665CD485AEE4DF8562FE35E421925EBC4E
*Windows\\System32\\IME\\SHARED\\imecfmui.exe,E9725EE1872C91076B6E5228C015F23BD9DD987F17D973CD6C8CBD9793BF5A8D
*Windows\\System32\\consent.exe,7FF00DE6D57E83E0A3D566935C7557F11F9B12270529582987FF14EE65502EA6
*Windows\\System32\\ddodiag.exe,99C63175504781E9278824D487DA082DA7C014E99F1024227AF164986D3A27C6
*Windows\\System32\\unlodctr.exe,E8EEAC85A29EB75A4CF41509EA982AE1B6256D0C7CDFF3299ED3DF3CE34356D9
*Windows\\System32\\diskraid.exe,6F572BD4C5A0D9CDCAA2E63FF1B0E36982F4D35FA9FB9D360B2D8CC57FE4EE54
*Windows\\System32\\regedt32.exe,A83D55C6F3FD0E634D4CD570CED654A8BDC1776027680BC3F003476E764CC499
*Windows\\System32\\PING.EXE,7AF50FA112932EA3284F7821B2EEA2B7582F558DBA897231BB82182003C29F8B
*Windows\\System32\\test123.exe,DE7488D3788570318CA4E8AB9F8DE39221BE6D38C0FA0267BFB9F943338F9363
*Windows\\System32\\psloglist.exe,57DC27269669402152518DC7683E0A9CC372A3C3125EFE1C7ECD8E8516F556F3
*Windows\\System32\\tskill.exe,8D9373EBD69F42153B0B47DBDA2174811599DB91630651CA01627AC1795F8D56
*Windows\\System32\\winrs.exe,00B00F9E2A62550136F2D80428BDCE22C8FE718784B7F8DAFC29C18BFD782BDF
*Windows\\System32\\ntprint.exe,66F5DFF24628A8CBA928B6F87C5ABBA6E35CBEFBCBD84ED8BCE79841156BB95B
*Windows\\System32\\cmdkey.exe,14BCC1901C5CCA8E91A6400050308752916AC861BDD52CF3A44DC7EF46830282
*Windows\\System32\\runonce.exe,25EA6B86F6E6CF516D048609CB37CD4D440E1FBCA1BD15D2C0DEECAD1A8116CA
*Windows\\System32\\cofire.exe,BB4B7C9197803404DB85684A5DB5528A87E1E0A9D1D6906A608F7FD6DD1659A8
*Windows\\System32\\PresentationHost.exe,17D6DCFACED6873A4AC0361FF14F48313F270AC9C465E9F02B5C12B5A5274C48
*Windows\\System32\\autorunsc.exe,EE949CEF3E7DAF1CB4C695AB642B9E93DFB67FD47B8D21B52FFD22AEC801BAF5
*Windows\\System32\\pspasswd64.exe,B5A01628E544929E2DFF9F7041359D80F037E1E6DA8AFB97ABD6B2B2F67960C4
*Windows\\System32\\Dbgview.exe,374136C3136DFE14EB3B18908F64FA21B00EB0D8456D2DE9E135D3B29CD1DE2F
*Windows\\System32\\SyncAppvPublishingServer.exe,313232C634A25AD01032C934F76858E4510C32AC32D118EFF392E016D04CFE6F
*Windows\\System32\\Winobj64.exe,E2A2A818AB71C388FA2E4D4AF6A1ABBEB32C9FCBAA22EC7E7C0CC8A044639662
*Windows\\System32\\MbaeParserTask.exe,E7EC0402B1FB18E41A6AE0F88464D0E07F314FBB418C93771CA94EB0EC60D4EC
*Windows\\System32\\dpnsvr.exe,7CF4535E85EC02365C54BF460992344FE1E319381E794E51A7CE0F9CB0438929
*Windows\\System32\\rdpclip.exe,73F7F993D314146849005D63249BF561630644B3988FEC8A695CC6F23AFB7DBF
*Windows\\System32\\sigcheck64.exe,5D9E06BA65BB4D365E98FBB468F44FA8926F05984BF1A77EC7B1DF19C43DC5EF
*Windows\\System32\\alg.exe,6ABE94DF833EC0E6D145429BBA99FDCA9AD3FCBB685A432B20C04F74DE9A42A5
*Windows\\System32\\disk2vhd.exe,7C2CA32561CC5D41606B86EBADD0A6A526F669A818FA40EA2023EAED02EFC4F7
*Windows\\System32\\RmClient.exe,D0E19F73E1E3343A995D3DA28AAA88BBEBC63B871BDACFED664D4F38CB9C62F9
*Windows\\System32\\OptionalFeatures.exe,FA2E741416994F2C1BF9EF7A16B9C4DBF20C84267E3DA91AE6F1AD75EE9F49B8
*Windows\\System32\\sync64.exe,27038CB10080D92915C08D08F3EC37A85BED87BDB05D47B90425917B00F4654F
*Windows\\System32\\rdpinit.exe,E6E888D8881D0E23A4723239BCC90EE886F116334F6E759942DA2B67CA19E0BF
*Windows\\System32\\Speech_OneCore\\common\\SpeechRuntime.exe,C48DBFA782376BAAA00DAF312FF8F4BDB7923BB227AA38C49C3DD91328A4B39A
*Windows\\System32\\DiskView.exe,E0CFCB1F7037A43DC02B4A75B957B1AA866FCE57A34C7441A65DD503FF8F8F52
*Windows\\System32\\wsl.exe,070F414025D984C0799A616B459FEBC99EBC7B6F9D6C3B76E0D4E2E1F22266C2
*Windows\\System32\\IME\\IMETC\\IMTCPROP.exe,6FA685493CE0BE5900D5648D1F02789AAC403DABDA6FE23D0D82B531547184BF
*Windows\\System32\\wbem\\WMIC.exe,12ABB45620A7A1FFD8BB953DEBA3FCC30B8BA14B2FF523F1F519BF2BF6BA7D4C
*Windows\\System32\\lpkinstall.exe,6FCC665F66CCD1A139C5D4F2EC8C229DEEC9426976BD37DBF2B1A800D670120E
*Windows\\System32\\SystemPropertiesProtection.exe,A8DDF1B17B0CBC96A7EAEDB0003AA7B1631DA09EBFE85B387F8F630222511B37
*Windows\\System32\\netiougc.exe,62094BC03D7E5C88E06DF229CED53E8233E090225CB7401B7F548F5F60F3312E
*Windows\\System32\\where.exe,A19F7B783BC5611095D577F5ECCC12069CA2B5E92BBE37F415429BB72C09792C
*Windows\\System32\\bcdedit.exe,BDD22EB9CCD52F0DE20CB14FC0F4797177147328D3D512634D9713C33EFD2069
*Windows\\System32\\fclip.exe,92144D20FC3CEE49DC7DC12A31F674DD9182EA310180A3B62D8A159D0F5FE308
*Windows\\System32\\gpupdate.exe,B76CE2BBA63BD2949FA6E36FBA963379B9D682F7642CD3782D9818FCD30A3E00
*Windows\\System32\\charmap.exe,FBEABC298ECDEA381161A1DA6881923B29FD7B1861A7B1779CE8011E401F8F81
*Windows\\System32\\ShellRunas.exe,D7D1EBAC76FD713759B996E9B8724FAD508717A6C385DD8E04D0D756DC9A3DC5
*Windows\\System32\\fvenotify.exe,B7FD898228EFFC5C80349B74175337486E43F327782B3CF37CC6C81FF5F934C5
*Windows\\System32\\cttune.exe,DE2D871AFE2C071CF305FC488875563B778E7279E57030BA1A1C9F7E360748DA
*Windows\\System32\\ADExplorer64.exe,E451287843B3927C6046EAABD3E22B929BC1F445EEC23A73B1398B115D02E4FB
*Windows\\System32\\bridgeunattend.exe,0DAB54A90BF52EB64F8EB50D94298F2C55D04682369C93107315AD91A3C6D642
*Windows\\System32\\EDPCleanup.exe,0F0BCDD4DE6C7AA733A315B0FFBC123B3032ECE31246CA3503821D80C1B687BB
*Windows\\System32\\ofdeploy.exe,2E109B87AED87AF5DBFD00FF1DE4F577CFCA7A652C74520BF363CF192B0FA693
*Windows\\System32\\MoUsoCoreWorker.exe,609BFC056E9E7E4AA355425E3E1B2158F751B809D0AF9DC4A3D04C6FEA7726C2
*Windows\\System32\\regjump.exe,D9B8B767E7DD8253D4EB6883ED168F0C6AC89A7EA589A67D9FAD1D04FB9ACBAB
*Windows\\System32\\poqexec.exe,D55FF482BFE947AB93D982FBA1CD661FF0AA2A0E1D32EB2447797FB36367FC3A
*Windows\\System32\\wbem\\unsecapp.exe,FABB8CC6DE82A79F1EED0976E5CE741FF3B9D5B1B40D90146052F4393CCA80A3
*Windows\\System32\\net.exe,9F376759BCBCD705F726460FC4A7E2B07F310F52BAA73CAAAAA124FDDBDF993E
*Windows\\System32\\Narrator.exe,69B8C93D9B262B36E2BDC223CC0D6E312CC471B49D7CC36BEFBBA1F863A05D83
*Windows\\System32\\CPUSTRES.EXE,5497724E096B66788E284BC2C90F480A1DC8B79EAB6B616F7F5615F62A651519
*Windows\\System32\\wextract.exe,FBB6DC62ABEEB222B49A63F43DC6EEA96F3D7E9A8DA55381C15D57A5D099F3E0
*Windows\\System32\\WerFault.exe,A538526A8D692AEFAFF9613D42B709AA7CD6EF475522CED5419D4AF616257EDA
*Windows\\System32\\ByteCodeGenerator.exe,5565739217384A518E938B75E5283A853F6A20132F39E74E90088DBBF5CB5108
*Windows\\System32\\prevhost.exe,9AB198EA2629D406170C16CF4FD97E1F44D5A3C1237946AFEE314298E7686009
*Windows\\System32\\mcbuilder.exe,B139D09D95E5A1DE02A00324054FD3DB7D7E874E881C2420441F2576496F8695
*Windows\\System32\\mspaint.exe,94AA32A2C9C1D2DB78318D9C68262C2F834ABE26B6E9A661700324B55FDD5709
*Windows\\System32\\ie4uinit.exe,02C8A8C376DFD0A626FB00030BA01ED18011708D45604117DFEBF2F33E6D5C7B
*Windows\\System32\\control.exe,3C821036B13FFF08E2430DA457384B131BD56F3539101035D11C0DFA2549807D
*Windows\\System32\\ru64.exe,C48A4859AC614ED008BEC1CEE58E85EC23272538A4ED73823A2050E2E048E0FC
*Windows\\System32\\WUDFHost.exe,28CB4EBD59945B16E0E9E04154C7A1255B404A6E819C6C5FB4DBE4FA050C9B3B
*Windows\\System32\\Cacheset.exe,43203AE51A144E4FF92D4110C93AF12B7C9525A1F5435EFEDFD3499DC12D16C2
*Windows\\System32\\dmcertinst.exe,9875BEE79311C6BF864E6335F16CF31992B0DA397DE5673508085B214C08070B
*Windows\\System32\\tabcal.exe,F31B4C751DBCA276446119BA775787C3EB032DA72EABCD40AD96A55826A3F33C
*Windows\\System32\\sfc.exe,E7A57BE660B32AEBEC5C59786D9F56DE1DFB9E4BCE2B1AAEFEA94CAAC5C63E42
*Windows\\System32\\VsGraphicsRemoteEngine.exe,A1CC73E241F9A449C49959CEA0D6182300D293722F37C5C7B53D0CB259290A34
*Windows\\System32\\CheckNetIsolation.exe,12B14A61D6059775C7E9835505EB1755007A457CC0FD87F9016F98F4BF906E0D
*Windows\\System32\\SpaceAgent.exe,0793CD515F80FB8025924418C7E289047BBC15019ACEA868914EA0015FCB6ADA
*Windows\\System32\\LogonUI.exe,CF01E46C146699F6C0E3DD447043F59BC9438DBBCB9563AF6C60EBC6D82727F2
*Windows\\System32\\perfmon.exe,5F041CFF346FB37E5C5C9DAB3C1272C76F8B5F579205170E97D2248D04A4EA0C
*Windows\\System32\\appverif.exe,010CCF007430D4267C3417B8AED20859EF3169EB7F66CEA2ED522069D1F37158
*Windows\\System32\\mmgaserver.exe,352F2217AE1B5BAABE77D8C9B74356CDBCD893799ADD6580B2960B19EFB8800A
*Windows\\System32\\replace.exe,BCFA463CF0785A9435C719857973997EC49F212B909CBEC62E347D752D706AFC
*Windows\\System32\\sdelete.exe,E8EAA39E2ADFD49AB69D7BB8504CCB82A902C8B48FBC256472F36F41775E594C
*Windows\\System32\\InputMethod\\CHS\\ChsIME.exe,191A0B374491A028C7A4F6DDA41093CB657B656A49E8E05C1392D5877E87329D
*Windows\\System32\\Autologon.exe,DF6589654ABFACB1490A9F19E9C0E32623E73F2A1B852E8A8379B7873D03A33A
*Windows\\System32\\ntoskrnl.exe,223AF7D155E647B4D1F357B6F68373E34F22C359F883A20F4B433DE20A025F68
*Windows\\System32\\livekd.exe,D705F0C95B37E801AFE698DF5F56833099F55F6563713E3B318499F579A5D1CF
*Windows\\System32\\OpenSSH\\scp.exe,9F109CED3D575702764073BE91F83E46501DB38659C6192E76A30E219F7CA9AC
*Windows\\System32\\notmyfault.exe,41DDB886060471D702693CBFF1E7AA73C8ADA5B29D9EE313DE9972AB663A100D
*Windows\\System32\\recover.exe,DD8BC56FFB5B471B94F101C385439159B289BB9255A48EDD1F0C247F5101FDD7
*Windows\\System32\\WUDFCompanionHost.exe,7C0B7677E2E2D2779ADEF52E085B4A937DD554476013A22912F9AE462F114165
*Windows\\System32\\sdelete64.exe,5434DFDB731238EDCB07A8C3A83594791536DDA7A63C29F19BE7BB1D59AEDD60
*Windows\\System32\\RMActivate_ssp.exe,32AD0210033FCB92BC966D322B565859E50410CC479307A483D92EBF33A6B15F
*Windows\\System32\\portmon.exe,0E848A3911070945CB71803D466BA5A02804957B51B177C52A09AC55280BA6DD
*Windows\\System32\\psr.exe,4F0144F0E3E721B44BABBF41B513942E4117F730546105480571F9C8FCE56A1F
*Windows\\System32\\procexp.exe,4ACFEAC37A7E57C05000C6819432007F31837D99973F60BEF1214B0033756BA8
*Windows\\System32\\chgusr.exe,074B4A36E0CC697E4146EA3873BFD25EBB067F2A937930E4D8393340F84F0D32
*Windows\\System32\\Coreinfo.exe,46385BB9B2E321067FA1969662EF9F326498BF4893047504A5D3C71ABC37B3C2
*Windows\\System32\\LaunchTM.exe,B8543D3ACEEC5A754292393F6602EEB966DBF9E198C94E3D74A9E9260E5F9870
*Windows\\System32\\Netplwiz.exe,8323B44B6E69F02356A5AB0D03A4FC87B953EDCBD85C2B6281BF92BC0A3B224D
*Windows\\System32\\procdump.exe,E4EA34A7C2B51982A6C42C6367119F34BEC9AEB9A60937836540035583A5B3BC
*Windows\\System32\\provtool.exe,FBFE3D957F162D3143E8CDFF7C51DCD1FE5D325D6EF7D1833CDE4CEA11FF6080
*Windows\\System32\\Npcap\\WlanHelper.exe,93B7EC7E5DD8FC7FEAB5CC1CD0F6DD915F50DD7787CA41283E1DD6EEAC897D36
*Windows\\System32\\OpenSSH\\ssh.exe,722BEE41CCF54B88660C0E67ADEB2C9612C18D739E5A8EB8C35C3D7066A95871
*Windows\\System32\\dnscacheugc.exe,2A993865F4EB6849A2E9A16B1ACFD6E942B63338EA1699FBE785A6BA4B75C39E
*Windows\\System32\\SystemPropertiesPerformance.exe,B266318D45A4245556A2E39B763F2F11ECA780969105F6F103E53DD0A492BB30
*Windows\\System32\\vmmap.exe,575471F2327E94F785183544FBDE565EAC39011CFF23E9E55A37F6706E039D47
*Windows\\System32\\logagent.exe,8400F2674892CDFFF27B0DFE98A2A77673CE5E76B06438AC6110F0D768459942
*Windows\\System32\\auditpol.exe,D1C6EC7F394B59D067DFD47A6A65978E4C2CC73437457A4B78209E5F516471CC
*Windows\\System32\\winload.exe,47AB8A409C03948EB8FBAFB4489DC2EB7D1B21257307B04A12EAFD9B2D214754
*Windows\\System32\\Boot\\winresume.exe,FB7D8C18C68A2EEA5B4FFCBD751CD6DD1F003B648F37A0F6CA80D46459E11C5C
*Windows\\System32\\movefile.exe,B1778554BEE9C009176A3FE3C69C5F72B2ADDD7A439F6CCE9851D4F631235B25
