metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1776442482.8502,elite,10422.423387487,1776086890.3015,AS45458 SBN-ISP/AWN-ISP and SBN-NIX/AWN-NIX,SBN-AWN-AS-02-AP,Bangkok,Asia,AS,Thailand,TH,,False,AIS-Corporate,13.7994,100.5337,True,,True,Bangkok,success,Asia/Bangkok,10800,1776085359,1776442547.2679,4153,socks4,49.229.36.214:4153,True,22970.099449158,992,1411,41.281731169372,49.229.36.214
True,1776442202.7996,elite,9347.5362111866,1750647928.2319,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,Hetzner,True,Saxony,success,Europe/Berlin,08223,1776367226,1776442547.2176,16379,http,148.251.86.68:16379,False,12993.68429184,35928,237086,13.159764700711,148.251.86.68
True,1776442547.1066,elite,4589.1903301312,1750602624.373,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Bangkok,Asia,AS,Thailand,TH,,True,"Alibaba (US) Technology Co., Ltd.",13.7499,100.517,False,Alibaba.com Singapore E-Commerce Private Limited,True,Bangkok,success,Asia/Bangkok,10200,1776157211,1776442547.1066,3128,http,8.213.197.208:3128,False,2365.4539585114,2831,272356,1.0287549920599,8.213.197.208
True,1776442546.8365,elite,10532.326173782,1776359162.3281,AS53356 Free Range Cloud Hosting Inc.,FREE,Kansas City,North America,,United States,US,,True,Free Range Cloud Hosting Inc.,39.0997,-94.5786,False,Brander Group Inc,False,Missouri,success,America/Chicago,64121,1776437241,1776442546.8365,92,socks4,143.14.17.13:92,True,16315.19985199,5,243,2.0161290322581,143.14.17.13
True,1776442546.6075,elite,18652.50781308,1748340266.7036,AS213790 Limited Network LTD,LimitedNetwork-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Limited Network LTD,50.8933,6.05805,False,Limited Network LTD,True,Limburg,success,Europe/Amsterdam,6471,1776331364,1776442546.6075,7913,socks5,185.93.89.176:7913,True,19765.697717667,23,129830,0.017712336257152,185.93.89.176
True,1776441436.2452,elite,9657.3011875153,1776087919.2522,AS13213 THG HOSTING LIMITED,UK2NET-AS,London,Europe,EU,United Kingdom,GB,,True,UK-2 Limited,51.5081,-0.1278,False,Private Customer,True,England,success,Europe/London,EC1M,1776084096,1776442546.607,5654,socks5,146.103.56.106:5654,True,16532.093524933,17,219,7.2033898305085,146.103.56.106
True,1776442546.2432,elite,3734.3802947268,1776084794.5891,"AS210976 Timeweb, LLP",TWC-EU,St Petersburg,Europe,EU,Russia,RU,,False,"Timeweb, LLP",59.9417,30.3096,False,TW Cloud,False,St.-Petersburg,success,Europe/Moscow,195213,1776083659,1776442546.2432,1080,socks4,147.45.186.28:1080,True,757.02428817749,5148,1080,82.658959537572,147.45.186.28
True,1776442410.4022,elite,5400.5535166198,1767399396.6286,AS8560 IONOS SE,IONOS-AS,Sulphur Springs,North America,,United States,US,,True,IONOS SE,33.1384,-95.6011,False,IONOS Inc,True,Texas,success,America/Chicago,75483,1775867302,1776442546.2045,80,http,69.48.201.94:80,False,2085.9446525574,71724,146978,32.79531051385,69.48.201.94
True,1776442317.6457,elite,6703.7218034448,1765043806.9724,AS20001 Charter Communications Inc,TWC-20001-PACWEST,Inglewood,North America,,United States,US,,False,Spectrum,33.9571,-118.3622,False,Road Runner,True,California,success,America/Los_Angeles,90301,1775932975,1776442546.0543,80,http,75.84.71.14:80,False,6966.1235809326,84282,149479,36.054773892993,75.84.71.14
True,1776442546.0063,transparent,5834.9299855169,1772047537.881,AS24492 WiCAM Corporation Ltd.,IIT-WICAM-AS-AP,Phnom Penh,Asia,AS,Cambodia,KH,,False,WiCAM Corporation,11.5583,104.9121,False,WiCAM Corporation Ltd.,True,Phnom Penh,success,Asia/Phnom_Penh,,1776281326,1776442546.0063,8080,http,49.156.44.10:8080,False,13379.557847977,11351,121552,8.5408154819681,49.156.44.10
True,1776441753.5269,elite,6345.5101618933,1776122782.281,AS200350 Yandex.Cloud LLC,YandexCloud,Moscow,Europe,EU,Russia,RU,Tsentralnyy administrativnyy okrug,False,Yandex.Cloud LLC,55.7341,37.5887,False,Yandex.Cloud LLC,True,Moscow,success,Europe/Moscow,101194,1776116282,1776442545.796,1080,socks5,89.169.168.25:1080,True,2388.831615448,344,121,73.978494623656,89.169.168.25
True,1776442144.6771,elite,5558.0736625089,1775692630.2349,AS215590 DpkgSoft International Limited,XORA-AS,Orem,North America,,United States,US,,False,DpkgSoft International Limited,40.3032,-111.675,False,Xorek.Cloud Frankfurt,False,Utah,success,America/Denver,84097,1776082758,1776442545.7598,1080,socks4,144.31.140.92:1080,True,2512.4697685242,6664,1781,78.910597986975,144.31.140.92
True,1776442432.4323,transparent,7588.8581581142,1744480713.3333,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Quito,South America,SA,Ecuador,EC,,False,Ufinet Panama S.A.,-0.2309,-78.5211,False,,True,Pichincha,success,America/Guayaquil,,1776075236,1776442545.6676,999,http,177.234.217.45:999,False,14261.625766754,29600,162616,15.399342406459,177.234.217.45
True,1776439493.2493,elite,996.87018883405,1760843571.7903,AS4837 CHINA UNICOM China169 Backbone,CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,False,China Unicom Zhejiang Province Network,30.2742,120.155,False,,False,Zhejiang,success,Asia/Shanghai,310000,1776393017,1776442545.6661,8085,http,101.66.198.142:8085,False,1070.0950622559,946,1163,44.855381697487,101.66.198.142
True,1776442346.8462,elite,4445.9329890935,1765045783.2241,AS51395 Datasource AG,AS-SOFTPLUS,Tann,Europe,EU,Switzerland,CH,,True,Datasource AG,47.2706,8.8498,False,Firestorm3,True,Zurich,success,Europe/Zurich,8632,1775933899,1776442545.5387,80,http,185.85.111.18:80,False,3489.5145893097,88938,144963,38.023779291239,185.85.111.18
True,1776442545.5223,elite,11284.213590622,1776240065.4551,AS134319 Elyzium Technologies Pvt. Ltd.,ELYZIUM-AS,Gurugram,Asia,AS,India,IN,,False,Elyzium Consulting,28.4597,77.0282,False,,True,Haryana,success,Asia/Kolkata,122001,1776242869,1776442545.5223,41890,socks5,103.106.195.156:41890,True,5029.6638011932,5,124,3.8759689922481,103.106.195.156
True,1776442545.2084,elite,9673.4272791789,1775819517.7898,AS137964 Nextgen Online,NEXTGENONLINE-AS-AP,Narayanganj,Asia,AS,Bangladesh,BD,,False,NEXTGENONLINE,23.6135,90.503,False,,False,Dhaka Division,success,Asia/Dhaka,1411,1776099777,1776442545.2084,53281,socks5,103.118.153.6:53281,True,7392.1179771423,26,1164,2.1848739495798,103.118.153.6
True,1776419380.9028,anonymous,1539.5870769702,1722005672.3679,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,TTSSB-MY,Kota Kinabalu,Asia,AS,Malaysia,MY,,False,ADSL Streamyx Telekom Malaysia,5.9749,116.072,False,,True,Sabah,success,Asia/Kuching,88600,1776074538,1776442544.9489,80,http,219.93.101.60:80,False,559.44991111755,162950,51549,75.967720129231,219.93.101.60
True,1776442544.8222,elite,19223.18996191,1761816184.6586,"AS16509 Amazon.com, Inc.",AMAZON-02,Querétaro City,North America,,Mexico,MX,,True,Amazon.com,20.5879,-100.3879,False,Amazon Data Services Mexico,True,Querétaro,success,America/Mexico_City,76120,1776416524,1776442544.8222,26791,socks5,78.12.82.74:26791,True,27339.729070663,20,24050,0.083090984628168,78.12.82.74
True,1776442544.7144,elite,14543.927089028,1776110458.9668,AS7552 Viettel Group,VIETEL-AS-AP,Ho Chi Minh City,Asia,AS,Vietnam,VN,,False,Viettel Group,10.822,106.6257,False,VIETTEL,False,Ho Chi Minh,success,Asia/Ho_Chi_Minh,700000,1776107154,1776442544.7144,1081,socks5,27.75.157.52:1081,True,24449.744701385,23,202,10.222222222222,27.75.157.52
True,1776442544.7116,elite,15989.639759064,1749504697.3681,AS23969 TOT Public Company Limited,TOT-NET,Bangkok,Asia,AS,Thailand,TH,,False,TOT Public Company Limited,13.7101,100.4543,False,TOT Public Company Limited,False,Bangkok,success,Asia/Bangkok,10120,1776441681,1776442544.7116,8080,socks5,118.173.245.58:8080,True,25876.898765564,18,114843,0.01567111552224,118.173.245.58
True,1776442544.6537,transparent,7043.3971538304,1770142339.7783,AS136121 PT Digital Media Telematika,DIGITNET-AS-ID,Lamongan,Asia,AS,Indonesia,ID,,False,DIGITNET,-7.1203,112.4153,False,,True,East Java,success,Asia/Jakarta,62218,1776269512,1776442544.6537,8090,http,103.154.230.123:8090,False,3772.4630832672,6204,72336,7.8991596638655,103.154.230.123
True,1776442544.4528,elite,912.92757898719,1774629556.2817,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Sydney,Oceania,OC,Australia,AU,,True,"DigitalOcean, LLC",-33.8978,151.1899,False,"DigitalOcean, LLC",True,New South Wales,success,Australia/Sydney,2015,1775839185,1776442544.4528,8080,http,170.64.170.204:8080,False,515.49124717712,52310,1972,96.367119855569,170.64.170.204
True,1776199937.6072,elite,193.43016567882,1776199937.6072,"AS398465 Rackdog, LLC",RACKDOG-LLC,Ashburn,North America,,United States,US,,False,Cogent Communications,39.0438,-77.4874,False,"Rackdog, LLC",False,Virginia,success,America/New_York,20149,1776199938,1776442544.301,3128,http,149.51.42.10:3128,False,211.8923664093,4771,0,100.0,149.51.42.10
True,1776442532.9995,elite,15807.157635689,1776402558.4345,"AS20473 The Constant Company, LLC",AS-VULTR,Spånga,Europe,EU,Sweden,SE,,True,The Constant Company,59.3779,17.9155,False,Vultr,False,Stockholm County,success,Europe/Stockholm,163 53,1776401003,1776442544.2662,3129,socks4,70.34.217.81:3129,True,24389.12320137,18,84,17.647058823529,70.34.217.81
True,1776441821.3128,elite,10901.385137013,1776346597.0989,AS4766 Korea Telecom,KIXS-AS-KR,Gangdong-gu,Asia,AS,South Korea,KR,,False,Korea Telecom,37.536,127.1426,False,,False,Seoul,success,Asia/Seoul,053,1776351186,1776442544.2067,8763,socks5,218.153.163.156:8763,True,25090.668439865,14,63,18.181818181818,218.153.163.156
True,1776442544.1427,elite,14342.09888715,1776078613.5507,AS207713 GLOBAL INTERNET SOLUTIONS LLC,GIR-AS,Moscow,Europe,EU,Russia,RU,,False,GIR SER,55.7558,37.6173,False,,False,Moscow,success,Europe/Moscow,144700,1776077741,1776442544.1427,10001,socks5,185.76.240.200:10001,True,16836.847543716,26,527,4.7016274864376,185.76.240.200
True,1776440104.3937,elite,14631.357693672,1756367598.5076,"AS16509 Amazon.com, Inc.",AMAZON-02,Singapore,Asia,AS,Singapore,SG,Downtown Core,True,Amazon Technologies Inc,1.28009,103.851,False,AWS EC2 (ap-southeast-1),True,Central Singapore,success,Asia/Singapore,048582,1775979413,1776442544.1156,46351,socks5,47.129.253.163:46351,True,16882.111310959,20,98416,0.020317769921573,47.129.253.163
True,1776442544.0038,elite,17773.507509476,1775752766.178,"AS20473 The Constant Company, LLC",AS-VULTR,Minamishinagawa,Asia,AS,Japan,JP,,True,The Constant Company,35.6164,139.7425,False,"Vultr Holdings, LLC",False,Tokyo,success,Asia/Tokyo,140-0001,1776101139,1776442544.0038,45,socks5,45.32.53.40:45,True,16922.584533691,39,1189,3.1758957654723,45.32.53.40
True,1776442543.9263,elite,7267.9867148399,1758453566.902,AS4766 Korea Telecom,KIXS-AS-KR,Ansan-si,Asia,AS,South Korea,KR,,False,Korea Telecom,37.2852,126.8251,False,,True,Gyeonggi-do,success,Asia/Seoul,155,1776072231,1776442543.9263,256,socks5,121.139.218.165:256,True,12738.407373428,16,51596,0.031000542509494,121.139.218.165
True,1776442543.7417,elite,16839.111536741,1776100580.8057,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Manila,Asia,AS,Philippines,PH,,True,"Alibaba (US) Technology Co., Ltd.",14.5971,120.9798,False,Alibaba.com Singapore E-Commerce Private Limited,True,Metro Manila,success,Asia/Manila,1003,1776097282,1776442543.7417,51,socks5,8.220.141.8:51,True,29728.91664505,56,221,20.216606498195,8.220.141.8
True,1776424371.3256,elite,3644.3217319109,1710634448.6805,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,True,"Alibaba (US) Technology Co., Ltd.",35.6893,139.6899,False,Alibaba.com Singapore E-Commerce Private Limited,True,Tokyo,success,Asia/Tokyo,102-0082,1776218213,1776442543.4883,3128,http,8.209.255.13:3128,False,674.22747612,700627,240112,74.476236235555,8.209.255.13
True,1776442418.2684,elite,5455.8327101181,1750602976.1971,AS204818 Hosteur NETWORK CORE,HOSTEUR-NET-CORE,Marseille,Europe,EU,France,FR,,True,Hosteur SAS,43.2965,5.36978,False,WAN TDF Vmnetwork01 PXE,True,Provence-Alpes-Côte d'Azur,success,Europe/Paris,13000,1776270951,1776442543.4681,80,http,45.92.108.112:80,False,2602.4806499481,3865,2845,57.600596125186,45.92.108.112
True,1776442358.6499,elite,1497.3800277488,1696982686.2662,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Irvine,North America,,United States,US,,False,Cox Communications Inc.,33.6846,-117.827,False,Cox Communications,True,California,success,America/Los_Angeles,92612,1776212337,1776442543.3303,4145,socks4,72.195.114.184:4145,True,15431.523323059,195604,654783,23.001762726853,72.195.114.184
True,1776442543.1747,transparent,2252.6663357057,1730505278.792,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",CHINATELECOM-ZHEJIANG-NINGBO-IDC,Hangzhou,Asia,AS,China,CN,,False,China Telecom,30.0464,119.954,False,jin hua chuanyun LTD,True,Zhejiang,success,Asia/Shanghai,310000,1776075422,1776442543.1747,8128,http,115.231.181.40:8128,False,10682.82866478,114880,109928,51.101384292374,115.231.181.40
True,1776442542.8384,elite,8749.9929032427,1776343061.2349,AS207713 GLOBAL INTERNET SOLUTIONS LLC,GIR-AS,Moscow,Europe,EU,Russia,RU,,False,GIR SER,55.7558,37.6173,False,,False,Moscow,success,Europe/Moscow,144700,1776345052,1776442542.8384,10002,http,185.76.240.36:10002,False,5522.6595401764,141,520,21.331316187595,185.76.240.36
True,1776442542.791,elite,4937.6994507608,1754691142.942,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Jakarta,Asia,AS,Indonesia,ID,,True,Alibaba Cloud (Singapore) Private Limited,-6.2208,106.8403,False,Alibaba.com Singapore E-Commerce Private Limited,True,Jakarta,success,Asia/Jakarta,12850,1776157065,1776442542.791,19,http,8.215.3.250:19,False,2552.5970458984,2269,250520,0.89758652473011,8.215.3.250
True,1776442542.7876,elite,8413.4291508348,1776086240.2816,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,True,Kowloon,success,Asia/Hong_Kong,999077,1776083902,1776442542.7876,1011,socks5,47.238.205.249:1011,True,8753.4058094025,207,196,51.36476426799,47.238.205.249
True,1776442379.2659,elite,3686.4577253003,1710540276.2608,AS5769 Videotron Ltee,VIDEOTRON,Montreal,North America,,Canada,CA,,False,Videotron Ltee,45.562,-73.6002,False,Videotron Ltee,True,Quebec,success,America/Toronto,H2A,1776212427,1776442542.6745,5678,socks4,45.73.0.118:5678,True,4273.3447551727,35716,766845,4.4502536255811,45.73.0.118
True,1776442542.5304,elite,14546.589013858,1776088214.6541,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Bangkok,Asia,AS,Thailand,TH,,True,"Alibaba (US) Technology Co., Ltd.",13.7499,100.517,False,Alibaba.com Singapore E-Commerce Private Limited,True,Bangkok,success,Asia/Bangkok,10200,1776084085,1776442542.5304,80,socks5,8.213.197.208:80,True,22218.415021896,39,237,14.130434782609,8.213.197.208
True,1776442542.3636,elite,18023.205804825,1776320748.433,AS206996 ZAP-Hosting GmbH,zap-hosting,Münster,Europe,EU,Germany,DE,,False,ZAP-Hosting GmbH,51.9517,7.63882,False,ZAP-Hosting GmbH,False,North Rhine-Westphalia,success,Europe/Berlin,48155,1776320756,1776442542.3636,8197,socks5,5.249.162.219:8197,True,1380.2900314331,15,78,16.129032258065,5.249.162.219
True,1776442541.7804,elite,12719.385226568,1776409127.1077,AS140766 FPT Telecom Company,FPTCLOUD-AS-VN,Faisalabad,Asia,AS,Pakistan,PK,People's Colony No 1,False,MZY Multimedia,31.4064,73.1069,False,M.Z.Y MULTIMEDIA (PRIVATE) LIMITED,False,Punjab,success,Asia/Karachi,38000,1776403763,1776442541.7804,1081,socks5,103.154.187.139:1081,True,1671.4313030243,3,20,13.04347826087,103.154.187.139
True,1776442465.1503,transparent,4951.0079913177,1776086077.3812,AS142393 PT Media Solusi Sukses,IDNIC-MEDIASOLUSISUKSES-AS-ID,Karawang,Asia,AS,Indonesia,ID,,False,PT Media Solusi Sukses,-6.3088,107.316,False,,False,West Java,success,Asia/Jakarta,41356,1776083382,1776442541.3497,8080,http,154.18.255.131:8080,False,5050.3437519073,754,1984,27.538349159971,154.18.255.131
True,1776442541.247,transparent,5820.7593879367,1776092013.8103,AS132199 Globe Telecom Inc.,GLOBE-MOBILE-5TH-GEN-AS,Cabanatuan City,Asia,AS,Philippines,PH,,False,Globe Telecom,15.4903,120.9682,True,,False,Central Luzon,success,Asia/Manila,3100,1776088886,1776442541.247,8081,http,180.191.22.153:8081,False,4551.3722896576,917,1891,32.656695156695,180.191.22.153
True,1776441594.8043,elite,9552.0744901715,1776081681.2241,"AS393886 Leaseweb USA, Inc.",LEASEWEB-USA-MIA,Miami,North America,,United States,US,,True,"Leaseweb USA, Inc.",25.7701,-80.1928,False,"Ace Data Centers II, L.L.C.",True,Florida,success,America/New_York,33192,1776077740,1776442540.9689,5894,socks5,142.111.98.193:5894,True,3933.6128234863,33,241,12.043795620438,142.111.98.193
True,1776442540.7862,elite,5110.3065998535,1774965807.8426,AS149360 PT Indo Telemedia Solusi,IDNIC-INTELMEDIA-AS-ID,Duren Tiga,Asia,AS,Indonesia,ID,,False,PT Indo Telemedia Solusi,-6.2574,106.8453,False,PT Indo Telemedia Solusi,True,Jakarta,success,Asia/Jakarta,12760,1776177214,1776442540.7862,8181,http,103.180.123.229:8181,False,10728.425741196,5080,33367,13.212994511926,103.180.123.229
True,1776442484.53,elite,7522.2536614051,1776098273.8766,AS4812 China Telecom (Group),CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,False,China Telecom (Group),31.2222,121.4581,False,Chinanet SH,False,Shanghai,success,Asia/Shanghai,,1776094821,1776442540.7187,1080,socks4,116.233.142.37:1080,True,18103.181600571,3288,1371,70.573084352865,116.233.142.37
True,1776442540.3953,transparent,10198.765251774,1775478485.3955,AS142352 PT. PRATAMA HASTA UTAMA SOLUSINDO,IDNIC-TAHTA-ID,Kwun Tong,Asia,AS,Hong Kong,HK,,False,CPCNet Hong Kong Ltd. - IP Administrator,22.311,114.227,False,CPCNet Hong Kong Ltd.,True,Kwun Tong District,success,Asia/Hong_Kong,,1776117972,1776442540.3953,3125,http,103.1.50.220:3125,False,12761.387348175,658,18159,3.4968379656693,103.1.50.220
True,1776442328.5182,elite,1523.2566468533,1696985249.4731,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Tulsa,North America,,United States,US,,False,Cox Communications Inc.,36.0496,-95.8858,False,Cox Communications,True,Oklahoma,success,America/Chicago,74133,1776427546,1776442540.294,4145,socks4,174.77.111.197:4145,True,8346.3554382324,198233,616778,24.322739202293,174.77.111.197
True,1776442471.9765,elite,17770.245850086,1776307177.0551,AS264551 F NET TELECOM,F NET TELECOM,Valparaíso,South America,SA,Brazil,BR,,False,F.B. BABETO ME,-21.2151,-50.947,False,F NET TELECOM,False,São Paulo,success,America/Sao_Paulo,16880,1776305515,1776442540.2346,8080,socks4,138.0.143.12:8080,True,18554.298877716,8,187,4.1025641025641,138.0.143.12
True,1776442540.0661,transparent,6540.2461231936,1775754295.4002,AS149359 PT Persada Data Multimedia,IDNIC-PDM-AS-ID,Tracal,Asia,AS,Indonesia,ID,,False,PT Persada Data Multimedia,-6.9824,112.338,False,PT Persada Data Multimedia,False,East Java,success,Asia/Jakarta,,1776360301,1776442540.0661,8090,http,103.19.78.130:8090,False,8373.3720779419,1918,11021,14.823402117629,103.19.78.130
True,1776442539.9903,transparent,7804.0265481696,1750610056.4108,AS131090 National Telecom Public Company Limited,NTPCL-AS-AP,Bang Lamung,Asia,AS,Thailand,TH,,False,CATBB,13.047,100.929,False,,True,Chon Buri,success,Asia/Bangkok,20150,1776075420,1776442539.9903,1337,http,103.10.230.246:1337,False,14192.137002945,468,2972,13.604651162791,103.10.230.246
True,1776432560.429,transparent,2171.8863574626,1772795666.4875,AS9318 SK Broadband Co Ltd,SKB-AS,Jongno-gu,Asia,AS,South Korea,KR,,False,SK Broadband Co Ltd,37.575,126.9778,False,broadNnet,True,Seoul,success,Asia/Seoul,031,1776424603,1776442539.9057,3128,http,1.231.81.166:3128,False,739.91274833679,101662,7498,93.13118358373,1.231.81.166
True,1776442539.808,elite,16048.875910895,1757769298.3785,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,True,Kowloon,success,Asia/Hong_Kong,999077,1776410613,1776442539.808,1011,socks5,47.243.173.32:1011,True,18889.174222946,28,41347,0.067673716012085,47.243.173.32
